timestamp,subcarrier01_mag,subcarrier01_ang,subcarrier02_mag,subcarrier02_ang,subcarrier03_mag,subcarrier03_ang,subcarrier04_mag,subcarrier04_ang,subcarrier05_mag,subcarrier05_ang,subcarrier06_mag,subcarrier06_ang,subcarrier07_mag,subcarrier07_ang,subcarrier08_mag,subcarrier08_ang,subcarrier09_mag,subcarrier09_ang,subcarrier10_mag,subcarrier10_ang,subcarrier11_mag,subcarrier11_ang,subcarrier12_mag,subcarrier12_ang,subcarrier13_mag,subcarrier13_ang,subcarrier14_mag,subcarrier14_ang,subcarrier15_mag,subcarrier15_ang,subcarrier16_mag,subcarrier16_ang,subcarrier17_mag,subcarrier17_ang,subcarrier18_mag,subcarrier18_ang,subcarrier19_mag,subcarrier19_ang,subcarrier20_mag,subcarrier20_ang,subcarrier21_mag,subcarrier21_ang,subcarrier22_mag,subcarrier22_ang,subcarrier23_mag,subcarrier23_ang,subcarrier24_mag,subcarrier24_ang,subcarrier25_mag,subcarrier25_ang,subcarrier26_mag,subcarrier26_ang,subcarrier27_mag,subcarrier27_ang,subcarrier28_mag,subcarrier28_ang,subcarrier29_mag,subcarrier29_ang,subcarrier30_mag,subcarrier30_ang,subcarrier31_mag,subcarrier31_ang,subcarrier32_mag,subcarrier32_ang,subcarrier33_mag,subcarrier33_ang,subcarrier34_mag,subcarrier34_ang,subcarrier35_mag,subcarrier35_ang,subcarrier36_mag,subcarrier36_ang,subcarrier37_mag,subcarrier37_ang,subcarrier38_mag,subcarrier38_ang,subcarrier39_mag,subcarrier39_ang,subcarrier40_mag,subcarrier40_ang,subcarrier41_mag,subcarrier41_ang,subcarrier42_mag,subcarrier42_ang,subcarrier43_mag,subcarrier43_ang,subcarrier44_mag,subcarrier44_ang,subcarrier45_mag,subcarrier45_ang,subcarrier46_mag,subcarrier46_ang,subcarrier47_mag,subcarrier47_ang,subcarrier48_mag,subcarrier48_ang,subcarrier49_mag,subcarrier49_ang,subcarrier50_mag,subcarrier50_ang,subcarrier51_mag,subcarrier51_ang,subcarrier52_mag,subcarrier52_ang,subcarrier53_mag,subcarrier53_ang,subcarrier54_mag,subcarrier54_ang,subcarrier55_mag,subcarrier55_ang,subcarrier56_mag,subcarrier56_ang,subcarrier57_mag,subcarrier57_ang,subcarrier58_mag,subcarrier58_ang,subcarrier59_mag,subcarrier59_ang,subcarrier60_mag,subcarrier60_ang,subcarrier61_mag,subcarrier61_ang,subcarrier62_mag,subcarrier62_ang,subcarrier63_mag,subcarrier63_ang,subcarrier64_mag,subcarrier64_ang,head_x,head_y,head_z,chest_x,chest_y,chest_z,left_elbow_x,left_elbow_y,left_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,hip_x,hip_y,hip_z,left_knee_x,left_knee_y,left_knee_z,left_foot_x,left_foot_y,left_foot_z,right_knee_x,right_knee_y,right_knee_z,right_foot_x,right_foot_y,right_foot_z
798.988,97,2,0,0,0,0,22,0,21,0,20,0,18,0,17,0,17,0,16,0,14,0,13,0,12,0,11,0,10,0,9,0,0,0,7,0,7,0,6,0,5,0,5,0,5,0,4,0,4,0,3,0,4,-1,4,-1,4,-1,5,-1,0,0,0,0,1,-2,14,0,13,0,14,0,16,0,16,0,17,0,19,0,19,0,20,0,22,1,23,1,25,1,25,1,26,1,29,1,31,1,32,1,34,1,35,1,38,1,39,1,41,1,44,1,46,1,45,1,48,1,48,1,48,1,50,1,1,-2,0,0,0.6648281514644623,0.5157766938209534,-1.4398990869522095,0.5889099985361099,0.9293491542339325,-0.9452581405639648,0.962370753288269,1.4487593173980713,-0.3111356794834137,0.9334388971328735,1.865270972251892,-0.6792004108428955,0.1326071321964264,1.4823076725006104,-0.8702312707901001,0.18288004398345947,1.9179409742355347,-1.3288044929504395,0.5626606941223145,1.9252302050590515,0.00297398678958416,0.7303844690322876,2.768388032913208,-0.02625914476811886,0.7009066343307495,3.519300937652588,1.006986141204834,0.36094459891319275,2.771106481552124,0.29469189047813416,0.36713770031929016,3.495349407196045,1.2494044303894043
799.038,97,2,0,0,0,0,22,-2,21,-2,19,-2,18,-2,17,-2,17,-2,16,-2,14,-2,13,-2,13,-2,11,-2,11,-2,10,-2,0,0,8,-2,7,-2,6,-2,5,-2,6,-2,5,-2,4,-2,4,-2,4,-2,4,-2,5,-2,5,-2,5,-2,0,0,0,0,1,-2,14,-1,14,-1,16,-1,17,-1,18,-1,19,-1,21,-1,21,-1,22,-1,23,-1,24,-1,25,-1,26,-1,27,-1,29,0,32,-1,32,0,33,0,36,0,38,0,40,0,40,0,43,0,45,0,46,0,47,0,46,0,48,0,49,0,1,-2,0,0,0.6643535196781158,0.5154491066932678,-1.4391863346099854,0.5890176892280579,0.929835319519043,-0.94160395860672,0.9629719853401184,1.4504717588424683,-0.31272122263908386,0.9349126815795898,1.8671493530273438,-0.6549275517463684,0.13245370984077454,1.482704997062683,-0.8799126744270325,0.18387411534786224,1.9208418130874634,-1.3513119220733643,0.5625898241996765,1.9279468059539795,0.0030170083045959473,0.7299361228942871,2.770203113555908,-0.0770052894949913,0.7008260488510132,3.5224814414978027,0.9377635717391968,0.36091941595077515,2.773024320602417,0.16711650788784027,0.36704105138778687,3.5001220703125,1.0191179513931274
799.071,97,2,0,0,0,0,22,-1,22,-1,21,-1,19,-1,18,-1,17,-1,16,-1,15,-1,14,-1,13,-1,12,-1,10,-1,10,-1,0,0,8,-1,6,-1,7,-1,6,-1,5,-1,5,-1,4,-1,4,-1,4,-1,4,-1,5,-1,5,-1,5,-1,0,0,0,0,1,-2,12,0,14,0,15,0,17,0,16,0,17,0,20,0,20,0,22,0,23,0,24,0,24,0,26,0,27,0,30,0,31,0,31,0,33,0,35,0,38,0,40,0,41,0,43,0,45,0,45,0,48,0,48,0,48,0,50,0,0,0,0,0,0.6640693843364716,0.5155772566795349,-1.4927995204925537,0.5888205319643021,0.9301263093948364,-0.980828195810318,0.9630903005599976,1.451332926750183,-0.3942641615867615,0.9321509599685669,1.8706706762313843,-0.7493389844894409,0.13178575038909912,1.4832676649093628,-0.9082560539245605,0.18443673849105835,1.9242157936096191,-1.3757394552230835,0.5625932663679123,1.9271509051322937,0.003008296713232994,0.7298071384429932,2.769737482070923,-0.08110754936933517,0.7007896304130554,3.522449254989624,0.9290183782577515,0.35932299494743347,2.772660493850708,0.1350313127040863,0.36595553159713745,3.5000922679901123,0.952227771282196
799.133,97,2,0,0,0,0,22,-1,22,-1,21,-1,19,-1,18,-1,17,-1,16,-1,16,-1,14,-1,13,-1,12,-1,10,-1,10,-1,0,0,8,-1,7,-1,7,-1,6,-1,6,-1,5,-1,5,-1,5,-1,5,-1,4,-1,5,-1,6,-1,6,-1,0,0,0,0,1,-2,13,0,14,0,15,0,16,0,17,0,18,0,20,0,21,0,21,0,21,0,23,0,24,0,26,0,27,0,28,0,31,0,31,0,34,0,36,0,37,0,39,0,39,1,43,1,44,1,45,1,47,1,46,1,49,1,48,1,0,0,1,-2,0.663658857345581,0.5160231590270996,-1.5293237566947937,0.5887591391801834,0.9309670627117157,-1.0005809366703033,0.9631074070930481,1.4564683437347412,-0.4171336591243744,0.9293672442436218,1.8807686567306519,-0.7884184122085571,0.13437360525131226,1.4838000535964966,-0.9002854228019714,0.19395017623901367,1.9256606101989746,-1.346299409866333,0.5626904666423798,1.927054524421692,0.0031044110655784607,0.7298025488853455,2.769913911819458,0.01576622948050499,0.7000204920768738,3.51897931098938,1.1624810695648193,0.35940080881118774,2.772918701171875,0.34050652384757996,0.36509770154953003,3.499161720275879,1.401437520980835
799.165,97,2,0,0,0,0,22,2,21,2,20,2,19,2,18,2,17,2,15,2,14,2,13,2,13,2,11,2,10,2,9,2,0,0,8,3,8,3,7,2,6,2,6,3,5,2,5,2,4,2,5,2,4,2,4,2,4,2,5,2,0,0,0,0,1,-2,14,-2,15,-2,17,-2,17,-2,18,-2,19,-2,21,-2,22,-1,23,-1,23,-1,25,-1,26,-1,28,-1,29,-1,31,-1,32,-1,33,-1,36,-1,37,-1,39,-1,41,-1,41,-1,44,0,46,0,46,0,48,0,48,0,49,0,51,0,1,-2,1,-2,0.6632465720176697,0.5159705579280853,-1.4511054754257202,0.5891748517751694,0.9309729039669037,-0.9371341466903687,0.9663073420524597,1.4563556909561157,-0.4073905348777771,0.9317418932914734,1.880564570426941,-0.769047200679779,0.13557419180870056,1.4838515520095825,-0.8220492601394653,0.19504478573799133,1.9259207248687744,-1.2974302768707275,0.5627356767654419,1.9270495772361755,0.0031378157436847687,0.7297532558441162,2.7697572708129883,0.00800868310034275,0.6999825835227966,3.517970561981201,1.1414685249328613,0.359019935131073,2.7721967697143555,0.3234674632549286,0.36493295431137085,3.497462511062622,1.297314167022705
799.238,97,2,0,0,0,0,21,1,20,1,20,1,18,1,17,1,16,1,15,1,14,1,12,1,12,1,11,1,10,1,9,1,0,0,7,1,7,1,6,1,5,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1,3,1,4,1,0,0,0,0,1,-2,13,2,14,2,16,2,17,2,17,2,18,2,19,2,21,2,21,2,24,2,25,3,26,3,28,-3,29,-3,30,-3,32,-2,33,-2,34,-2,37,-2,39,-2,41,-2,42,-2,45,-2,46,-2,47,-2,48,-2,49,-2,50,-2,51,-2,0,0,1,-2,0.6630541980266571,0.5163117349147797,-1.4546680450439453,0.588944211602211,0.9314669370651245,-0.9397602379322052,0.9666029810905457,1.4549822807312012,-0.37604689598083496,0.9317926168441772,1.87794029712677,-0.6498189568519592,0.13557803630828857,1.4838858842849731,-0.8258150219917297,0.19730034470558167,1.9266208410263062,-1.2896593809127808,0.5618373602628708,1.9253944158554077,0.0031039826571941376,0.7288537621498108,2.7688136100769043,-0.03577805310487747,0.6979106664657593,3.516256093978882,1.0414460897445679,0.35664084553718567,2.770418643951416,0.31232741475105286,0.35764116048812866,3.494575023651123,1.2853995561599731
799.27,97,2,0,0,0,0,23,1,23,1,23,1,19,1,19,1,18,1,16,1,16,1,14,1,13,1,12,1,10,1,10,1,0,0,8,1,7,1,6,2,5,2,4,2,4,2,4,2,3,2,3,1,3,1,3,1,3,1,3,1,0,0,0,0,1,-2,12,2,12,2,14,2,16,2,17,2,17,2,18,2,20,2,22,2,22,2,24,2,25,2,28,3,29,3,31,-3,32,-3,35,-2,35,-2,38,-2,39,-2,41,-2,43,-2,46,-2,47,-2,48,-2,49,-2,50,-2,52,-2,53,-2,1,-2,0,0,0.6629146337509155,0.5172488987445831,-1.4584140181541443,0.5888398587703705,0.931643158197403,-0.9408691823482513,0.966629147529602,1.4540104866027832,-0.2821994125843048,0.932174801826477,1.8722319602966309,-0.501581609249115,0.13313505053520203,1.4826908111572266,-0.8286086916923523,0.19405776262283325,1.9261316061019897,-1.2767722606658936,0.5617657899856567,1.9254046082496643,0.0030837878584861755,0.7285109758377075,2.7688958644866943,-0.016203437000513077,0.6975978016853333,3.5163304805755615,1.0608046054840088,0.3564571738243103,2.7704267501831055,0.3015558123588562,0.35732826590538025,3.494389533996582,1.2530145645141602
799.281,97,2,0,0,0,0,25,-2,23,-2,23,-2,22,-2,21,-2,20,-2,18,-2,16,-2,15,-2,14,-2,13,-2,12,-2,12,-2,0,0,8,-2,8,-2,8,-2,7,-2,6,-2,6,-2,5,-2,5,-2,4,-2,3,-2,4,-2,4,-2,5,-2,0,0,0,0,1,-2,12,-1,14,-1,15,-1,16,-1,17,-1,18,-1,20,-1,21,-1,22,-1,23,-1,24,-1,25,-1,27,-1,29,-1,30,-1,32,-1,34,0,34,0,37,0,39,0,41,0,43,0,43,0,47,0,47,0,50,0,48,0,50,0,53,0,1,-2,0,0,0.6630774736404419,0.5179229080677032,-1.522162914276123,0.588694304227829,0.9310251772403717,-0.9871994256973267,0.967746913433075,1.4515646696090698,-0.41104474663734436,0.9348374605178833,1.8684762716293335,-0.7851880788803101,0.13288605213165283,1.4841792583465576,-0.8782711029052734,0.19387835264205933,1.929728388786316,-1.3404662609100342,0.5618382692337036,1.9231320023536682,0.003069993108510971,0.7288142442703247,2.7679316997528076,-0.014450612477958202,0.6993219256401062,3.5157079696655273,1.052746057510376,0.3572312891483307,2.7699387073516846,0.26810821890830994,0.36048269271850586,3.4937736988067627,1.1571247577667236
799.387,97,2,0,0,0,0,21,2,20,2,20,2,19,2,17,2,17,2,16,2,15,2,13,2,12,2,11,2,10,2,9,2,0,0,7,2,7,2,6,2,6,2,5,3,5,2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,1,-2,10,-2,12,-2,13,-2,14,-2,15,-2,16,-2,17,-2,19,-2,20,-2,20,-2,22,-2,23,-2,25,-2,26,-2,27,-2,28,-2,31,-2,32,-2,34,-2,36,-1,38,-1,40,-1,41,-1,43,-1,43,-1,45,-1,46,-1,48,-1,48,-1,0,0,1,-2,0.6630600392818451,0.5181402564048767,-1.4555389881134033,0.5885348618030548,0.9311725497245789,-0.9339732229709625,0.9708874821662903,1.4511725902557373,-0.3997432589530945,0.9404566884040833,1.8684698343276978,-0.795414388179779,0.13287809491157532,1.484467625617981,-0.8430272936820984,0.19311249256134033,1.9335898160934448,-1.3363568782806396,0.5618301928043365,1.9271052479743958,0.0030891597270965576,0.7288525104522705,2.771622657775879,-0.010168571025133133,0.699748694896698,3.51812744140625,1.0538057088851929,0.3579251170158386,2.7738730907440186,0.258566677570343,0.3624436855316162,3.4962546825408936,1.147434949874878
799.428,97,2,0,0,0,0,24,-1,24,-1,24,-1,21,-1,20,-1,19,-1,18,-1,17,-1,15,-1,15,-1,13,-1,11,-1,11,-1,0,0,9,-1,8,-1,8,-1,7,-1,5,-1,5,-1,5,-1,4,-1,4,-1,4,-1,4,-1,4,-2,4,-2,0,0,0,0,1,-2,11,0,12,0,14,0,15,0,16,0,17,0,19,0,20,0,21,0,22,0,23,0,25,0,26,0,28,0,30,0,31,0,33,0,34,0,36,0,38,0,40,0,43,0,43,0,46,0,47,0,49,0,50,0,50,0,51,0,1,-2,1,-2,0.6628802418708801,0.518978089094162,-1.4682369232177734,0.588138073682785,0.9310222864151001,-0.9478671252727509,0.9649567604064941,1.4509063959121704,-0.31586289405822754,0.9342633485794067,1.868006944656372,-0.5637787580490112,0.13288401067256927,1.482316493988037,-0.8679977655410767,0.19391700625419617,1.9284402132034302,-1.338233470916748,0.5607897937297821,1.9222399592399597,0.003003237769007683,0.7275210022926331,2.7651870250701904,-0.03125385195016861,0.6992958784103394,3.514866352081299,0.964825451374054,0.35761260986328125,2.7663872241973877,0.218279168009758,0.36254119873046875,3.4902262687683105,1.0319421291351318
799.49,97,2,0,0,0,0,23,1,23,1,22,1,19,1,19,1,18,1,17,1,15,1,13,1,12,1,12,1,10,1,10,1,0,0,8,1,6,2,6,2,5,2,5,2,4,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,0,0,0,0,1,-2,12,2,14,2,15,2,16,2,17,2,19,2,20,3,22,3,23,3,24,-3,25,-2,25,-2,28,-2,29,-2,31,-2,33,-2,35,-2,36,-2,38,-2,40,-2,43,-2,45,-2,45,-2,48,-2,49,-2,50,-2,51,-2,53,-2,53,-2,1,-2,0,0,0.6627297699451447,0.5190666615962982,-1.4406346678733826,0.5879146456718445,0.9317992925643921,-0.9331502318382263,0.9646807909011841,1.4519175291061401,-0.3206537365913391,0.9342633485794067,1.869571566581726,-0.5878692269325256,0.13299508392810822,1.4840044975280762,-0.8476517796516418,0.1948627531528473,1.9287992715835571,-1.305580973625183,0.5605178773403168,1.9223520755767822,0.003006827086210251,0.726777970790863,2.7652177810668945,-0.024901898577809334,0.698240339756012,3.514369010925293,0.9879813194274902,0.3569125235080719,2.7663514614105225,0.22779138386249542,0.36165088415145874,3.4898793697357178,1.0970332622528076
799.543,97,2,0,0,0,0,22,3,20,3,19,2,18,2,18,2,17,3,15,3,14,3,13,3,12,3,11,3,10,3,9,-3,0,0,8,-2,7,-2,7,-2,6,-2,5,-2,4,-2,4,-2,3,-2,3,3,4,3,4,3,4,2,4,2,0,0,0,0,1,-2,13,-2,13,-2,15,-2,15,-2,16,-2,17,-2,19,-1,20,-1,21,-1,22,-1,23,-1,24,-1,26,-1,26,-1,28,-1,30,-1,31,-1,31,-1,34,-1,36,-1,37,-1,40,-1,42,-1,43,-1,44,-1,45,-1,45,-1,46,-1,48,-1,1,-2,0,0,0.6624341309070587,0.5192242860794067,-1.5054990649223328,0.587833046913147,0.9318317174911499,-0.9791113138198853,0.964570164680481,1.4531073570251465,-0.39811357855796814,0.9339776039123535,1.869767427444458,-0.7430727481842041,0.1354142129421234,1.4857369661331177,-0.8743621110916138,0.19581690430641174,1.9308933019638062,-1.3412888050079346,0.5609367340803146,1.9221306443214417,0.0030082855373620987,0.728424072265625,2.765178680419922,-0.026435399428009987,0.7013105154037476,3.513974905014038,0.9918403625488281,0.3572241961956024,2.7663888931274414,0.2294381856918335,0.36310696601867676,3.4896936416625977,1.1066933870315552
799.605,97,2,0,0,0,0,21,2,20,2,19,2,18,2,16,2,16,2,15,2,14,2,12,2,11,2,10,2,10,2,9,2,0,0,6,2,6,2,6,2,5,2,5,2,4,2,4,2,3,2,3,2,3,2,3,2,3,2,3,2,0,0,0,0,1,-2,12,-2,13,-2,14,-2,16,-2,16,-2,18,-2,19,-2,20,-2,21,-2,22,-2,23,-2,24,-2,25,-2,28,-1,29,-1,31,-1,32,-1,33,-1,35,-1,37,-1,38,-1,42,-1,42,-1,43,-1,45,-1,46,-1,47,-1,48,-1,49,-1,0,0,1,-2,0.6626885235309601,0.519153356552124,-1.4524033069610596,0.5875649452209473,0.9322769939899445,-0.9433805644512177,0.9633997082710266,1.4530577659606934,-0.18902190029621124,0.933009922504425,1.8696280717849731,-0.33352601528167725,0.13533644378185272,1.4857494831085205,-0.8678323030471802,0.1978272646665573,1.9301711320877075,-1.2901877164840698,0.560209184885025,1.9221562147140503,0.002998027950525284,0.7280477285385132,2.764918088912964,-0.04011931270360947,0.7014450430870056,3.514343738555908,0.9651454091072083,0.35729867219924927,2.766289234161377,0.2310289591550827,0.36362335085868835,3.4897713661193848,1.106569528579712
799.647,97,2,0,0,0,0,22,0,20,0,20,0,18,0,17,0,16,0,15,0,15,0,13,0,12,0,10,0,9,0,8,0,0,0,7,0,6,0,5,0,4,1,5,0,4,0,3,0,2,0,3,0,3,0,3,0,4,0,4,0,0,0,0,0,1,-2,13,1,15,1,16,1,17,1,17,1,19,2,20,2,22,2,23,2,24,2,26,2,27,2,29,2,30,2,31,2,34,2,36,2,36,2,38,2,41,2,43,2,45,3,46,3,49,3,49,3,51,3,51,3,52,3,55,3,1,-2,1,-2,0.6624061167240143,0.5181780457496643,-1.4603739976882935,0.5873439610004425,0.9323864281177521,-0.9614724218845367,0.9639489054679871,1.453052282333374,-0.3163280487060547,0.9326532483100891,1.869958519935608,-0.47291675209999084,0.1350681334733963,1.4857693910598755,-0.8669436573982239,0.19375504553318024,1.9317874908447266,-1.2927796840667725,0.5595433861017227,1.9217076897621155,0.0029950905591249466,0.7263796925544739,2.7648985385894775,-0.04733498767018318,0.6983111500740051,3.513963222503662,0.9689175486564636,0.3532225489616394,2.766157627105713,0.200797438621521,0.3585088849067688,3.489407777786255,1.0557100772857666
799.702,97,2,0,0,0,0,21,0,21,0,20,0,18,0,18,0,17,0,15,0,14,0,13,0,13,0,11,0,8,0,8,0,0,0,7,0,6,0,6,0,5,0,5,0,4,0,3,0,4,0,4,0,4,0,4,0,5,0,5,0,0,0,0,0,97,2,140,-1,126,-1,57,2,128,2,126,-1,57,2,0,0,32,0,0,0,3,1,8,1,31,0,0,0,32,2,4,1,4,1,13,1,121,-1,111,1,13,2,19,2,7,1,40,-2,19,2,26,-2,28,-2,27,-2,27,-2,28,-2,1,-2,0,0,0.6623619496822357,0.5175950527191162,-1.5241045951843262,0.5872596204280853,0.9321654736995697,-1.0065884292125702,0.964371383190155,1.452854871749878,-0.43002718687057495,0.9326568841934204,1.8718448877334595,-0.7300614714622498,0.13433505594730377,1.485765814781189,-0.9226638674736023,0.19231994450092316,1.932843565940857,-1.3804429769515991,0.5589917898178101,1.9203290343284607,0.002991883084177971,0.7229398488998413,2.7640039920806885,-0.10730085521936417,0.6946536302566528,3.5137441158294678,0.8786977529525757,0.35080909729003906,2.760972261428833,-0.014069211669266224,0.3537217974662781,3.487169027328491,0.7180647850036621
799.751,97,2,0,0,0,0,21,2,19,2,19,2,18,2,17,2,17,2,14,2,13,2,12,2,12,2,10,2,10,2,8,2,0,0,7,2,6,2,6,2,6,2,4,2,4,2,4,2,4,2,4,2,3,2,4,2,5,2,5,2,0,0,0,0,1,-2,16,-2,17,-2,19,-2,19,-2,21,-2,22,-2,23,-2,24,-2,25,-2,26,-1,28,-1,28,-1,30,-1,31,-1,34,-1,34,-1,37,-1,37,-1,39,-1,42,-1,43,-1,47,-1,47,-1,48,-1,49,-1,51,-1,51,-1,54,-1,53,-1,1,-2,0,0,0.6624898314476013,0.5168760418891907,-1.5291259288787842,0.5871336311101913,0.9332525730133057,-1.0197973549365997,0.975675106048584,1.4564929008483887,-0.6258189678192139,0.9330147504806519,1.8836687803268433,-1.1077054738998413,0.1333780735731125,1.4978201389312744,-0.8861581087112427,0.18971458077430725,1.9564578533172607,-1.3671090602874756,0.5583114624023438,1.9284475445747375,0.0031611695885658264,0.7229636311531067,2.7774040699005127,-0.1083267331123352,0.695290744304657,3.526853322982788,0.9086850881576538,0.3503440320491791,2.767848253250122,-0.015671683475375175,0.35235294699668884,3.497957944869995,0.7729604244232178
799.814,97,2,0,0,0,0,20,-1,20,-1,19,-1,17,-1,16,-2,15,-2,15,-1,14,-2,12,-1,11,-1,10,-1,9,-1,9,-1,0,0,7,-1,6,-1,6,-1,5,-1,5,-1,5,-1,4,-2,5,-2,5,-2,5,-2,5,-2,6,-2,7,-2,0,0,0,0,1,-2,17,0,17,0,19,0,20,0,21,0,22,0,23,0,24,0,25,0,26,0,28,0,29,0,30,0,31,0,32,0,35,0,36,0,37,0,39,0,41,0,43,0,45,0,46,0,49,0,50,0,50,0,52,0,52,0,54,0,0,0,1,-2,0.662336677312851,0.5168759226799011,-1.5097848176956177,0.5878224968910217,0.9340627491474152,-0.9897612929344177,0.977375328540802,1.4592515230178833,-0.5642691850662231,0.93305504322052,1.8889414072036743,-1.0136765241622925,0.13337454199790955,1.4990957975387573,-0.8539120554924011,0.1855192631483078,1.9607795476913452,-1.3598943948745728,0.5588053315877914,1.9313944578170776,0.003169972449541092,0.7242881059646606,2.779639720916748,-0.09147302806377411,0.6969174146652222,3.527247190475464,0.9520589709281921,0.351398229598999,2.77215313911438,0.007579000201076269,0.353619247674942,3.4990174770355225,0.859031081199646
799.876,97,2,0,0,0,0,18,0,16,0,15,0,15,0,14,0,13,0,12,0,11,0,9,0,8,0,8,0,7,0,7,0,0,0,5,0,5,0,4,0,4,0,3,0,3,0,3,0,3,0,4,0,4,0,5,0,5,0,5,0,0,0,0,0,1,-2,15,1,16,1,16,1,18,1,19,1,20,1,21,1,22,1,23,1,24,1,25,1,26,1,27,2,29,2,30,2,32,2,33,2,34,2,36,2,38,2,40,2,43,2,44,2,46,2,46,2,48,2,48,2,48,2,51,2,1,-2,1,-2,0.6621522307395935,0.5167122483253479,-1.4751663208007812,0.5884028971195221,0.9345188736915588,-0.9601725041866302,0.982039749622345,1.4614777565002441,-0.515677809715271,0.9331436157226562,1.8901588916778564,-0.9180022478103638,0.1336526870727539,1.5028458833694458,-0.8249958157539368,0.18808285892009735,1.960302472114563,-1.343963861465454,0.5593957006931305,1.932555377483368,0.0031736381351947784,0.7273454666137695,2.7797441482543945,-0.061759430915117264,0.7021064162254333,3.527019500732422,0.9929463267326355,0.3519045114517212,2.772691249847412,0.16584494709968567,0.35571569204330444,3.498950958251953,1.078335165977478
799.947,97,2,0,0,0,0,19,0,17,0,17,0,16,0,14,0,14,0,12,0,11,0,11,0,9,0,8,0,7,0,7,0,0,0,5,0,5,0,4,0,5,0,4,0,4,0,4,0,4,0,4,0,5,0,6,0,7,0,7,0,0,0,0,0,1,-2,18,0,19,0,20,1,20,1,21,1,22,1,24,1,25,1,27,1,28,1,29,1,30,1,32,1,32,1,35,2,36,2,38,2,39,2,41,2,44,2,45,2,48,2,50,2,52,2,53,2,53,2,54,2,55,2,57,2,1,-2,0,0,0.6620692610740662,0.5176510214805603,-1.4658201336860657,0.5884103924036026,0.9345976710319519,-0.9601637721061707,0.9811738729476929,1.4609302282333374,-0.4935554563999176,0.9328925013542175,1.8843508958816528,-0.8787506222724915,0.13360819220542908,1.5029140710830688,-0.8279968500137329,0.188164621591568,1.9598702192306519,-1.3188976049423218,0.5605336576700211,1.9309688210487366,0.003126349300146103,0.727658748626709,2.777482509613037,-0.0005563541781157255,0.7024153470993042,3.5231733322143555,1.0590710639953613,0.3521186411380768,2.7715697288513184,0.2203216850757599,0.3573187589645386,3.4957869052886963,1.1267293691635132
800.012,97,2,0,0,0,0,16,0,15,0,15,0,14,0,13,0,13,0,10,0,10,0,9,0,8,0,7,0,7,0,6,0,0,0,5,0,4,0,3,0,3,0,3,0,3,0,3,0,4,0,4,0,4,0,5,0,5,0,5,0,0,0,0,0,1,-2,17,2,18,2,17,2,19,2,20,2,21,2,22,2,23,2,25,2,25,2,27,2,28,2,29,2,31,3,32,3,33,-2,35,-2,36,-2,38,-2,40,-2,41,-2,44,-2,45,-2,46,-2,48,-2,48,-2,48,-2,50,-2,51,-2,0,0,0,0,0.6621103584766388,0.5180380940437317,-1.4460543990135193,0.589383989572525,0.9349033534526825,-0.9425515234470367,0.9819153547286987,1.462212324142456,-0.48566126823425293,0.9320456385612488,1.889107346534729,-0.8882328867912292,0.13786844909191132,1.5028157234191895,-0.7842106819152832,0.19674035906791687,1.9568008184432983,-1.275991678237915,0.561051994562149,1.9321418404579163,0.0032011643052101135,0.7282981872558594,2.778752088546753,0.0023739924654364586,0.7024677395820618,3.523411989212036,1.084059715270996,0.3525463342666626,2.774533748626709,0.36166679859161377,0.3575395345687866,3.4978816509246826,1.3747448921203613
800.071,97,2,0,0,0,0,17,0,17,0,17,0,15,0,13,0,13,0,12,0,10,0,10,0,9,0,8,0,7,0,6,0,0,0,5,0,4,0,4,0,4,0,3,0,3,0,3,0,4,0,4,0,4,0,5,0,5,0,6,0,0,0,0,0,1,-2,18,2,19,2,21,2,22,2,22,2,23,2,26,2,26,2,28,2,28,2,31,3,32,3,34,3,35,-3,36,-2,38,-2,40,-2,40,-2,43,-2,44,-2,46,-2,49,-2,50,-2,53,-2,53,-2,55,-2,54,-2,55,-2,58,-2,1,-2,1,-2,0.6624966859817505,0.5178853273391724,-1.4280468225479126,0.5895535349845886,0.9345293045043945,-0.9257936477661133,0.9816910624504089,1.4610459804534912,-0.4249226450920105,0.932253360748291,1.8889294862747192,-0.8209260106086731,0.1386415809392929,1.5008368492126465,-0.7950774431228638,0.1995726227760315,1.950935959815979,-1.2696958780288696,0.5615928322076797,1.9319325685501099,0.003158021718263626,0.7287208437919617,2.7776479721069336,0.0004938130150549114,0.7026868462562561,3.5218586921691895,1.0649484395980835,0.3545217514038086,2.7745578289031982,0.30568793416023254,0.3606732487678528,3.497835397720337,1.2432783842086792
